[2013-06-12 09:21:39,680] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4218130500167619                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 09:21:43,586] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C5444027995645005                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 09:21:43,757] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4913370001238000                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 09:21:43,992] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C4913370001238000                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 09:21:44,179] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C377752600000583                     00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 09:21:44,835] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC70NO EXISTE CODIGO DE MARCA EN SAT                                                S000000000000ISIB00000199600000000002020130606145400000020        C377752600000583                     00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  0000000000000000000000000000000000000000000000000004213550300029567                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 09:21:44,992] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4218130500193920                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 09:21:45,210] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C4218130500193920                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 09:21:45,398] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        D4547750011379007                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 09:21:45,616] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC52TARJETA DE DEBITO NO EXISTE, BUSCA COD.UNICO                                    S000000000000ISIB00000199600000000002020130606145400000020        D4547750011379007                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:43,791] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4218130500167619                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:45,119] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC59ERROR RETORNO PROGRAMA CDQO009 RC = 21                                          S000000000000ISIB00000199600000000002020130606145400000020        C4218130500167619                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  0000000000000000000000000000000000000000000000000004547770308941418                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:45,229] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C377752600000245                     00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:45,869] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC59ERROR RETORNO PROGRAMA CDQO009 RC = 25                                          S000000000000ISIB00000199600000000002020130606145400000020        C377752600000245                     00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  0000000000000000000000000000000000000000000000000004213550004491980                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:46,072] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4218130500193441                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:46,369] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C4218130500193441                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:46,588] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4390460500017237                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:46,885] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC59ERROR RETORNO PROGRAMA CDQO009 RC = 26                                          S000000000000ISIB00000199600000000002020130606145400000020        C4390460500017237                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  0000000000000000000000000000000000000000000000000004213550300092763                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:47,010] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4218130500190637                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:47,307] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C4218130500190637                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:47,400] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C5444027995645005                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:47,681] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C5444027995645005                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:47,806] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4913370001238000                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:48,119] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C4913370001238000                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:48,228] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C377752600000583                     00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:48,681] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC70NO EXISTE CODIGO DE MARCA EN SAT                                                S000000000000ISIB00000199600000000002020130606145400000020        C377752600000583                     00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  0000000000000000000000000000000000000000000000000004213550300029567                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:48,838] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4218130500193920                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:49,228] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C4218130500193920                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:49,447] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        D4547750011379007                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:49,666] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC52TARJETA DE DEBITO NO EXISTE, BUSCA COD.UNICO                                    S000000000000ISIB00000199600000000002020130606145400000020        D4547750011379007                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:49,884] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4913370001238000                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:50,072] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C4913370001238000                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:50,306] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4218130500167619                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:50,509] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC59ERROR RETORNO PROGRAMA CDQO009 RC = 21                                          S000000000000ISIB00000199600000000002020130606145400000020        C4218130500167619                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  0000000000000000000000000000000000000000000000000004547770308941418                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:50,728] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4390460500017237                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:50,931] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC59ERROR RETORNO PROGRAMA CDQO009 RC = 26                                          S000000000000ISIB00000199600000000002020130606145400000020        C4390460500017237                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  0000000000000000000000000000000000000000000000000004213550300092763                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:51,118] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4218130500190637                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:51,306] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C4218130500190637                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:51,525] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4218130500193441                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:51,728] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C4218130500193441                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:51,931] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C4218130500193920                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:52,134] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C4218130500193920                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:52,337] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C5444027995645005                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
[2013-06-12 10:18:52,540] INFO  RCV[00   0000                                                                                        0000000                                                                    2000EC47TARJETA DE DEBITO NO EXISTE                                                     S000000000000ISIB00000199600000000002020130606145400000020        C5444027995645005                    00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  000000000000000000000000000000000000000000000000000                                                  00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ]
[2013-06-12 10:18:52,759] INFO  SND[RNMC    RNMC        000000020130606145400IS9960IB000001         N00000000000000NN1RNCOEXCARNCOEXCAAN                                                          EC00                                                                                S000000000000ISIB00000199600000000002020130606145400000020        C377752600000245                     00300100218000000000000000000000000000000000000000000000000000000000000NSS                                                                                  ]
